-0.2204,-0.17295,-0.18712,0.00080811,0.058555,0.054904,0.14498,0.084993,0.16346,-0.23447
-0.15913,0.14055,-0.21405,0.02885,-0.18267,-0.17463,-0.094502,0.24944,0.050282,-0.19526
-0.15083,-0.1899,-0.19449,-0.14092,0.03953,0.19941,0.16028,-0.090869,0.14937,-0.24612
0.020697,-0.011427,0.20565,-0.22653,-0.14832,0.21068,-0.20695,0.23671,0.10239,0.13258
-0.067848,-0.12087,0.16964,-0.020676,-0.043258,-0.019042,0.048961,0.063012,-0.078433,0.14983
-0.15311,0.022346,0.10917,-0.12642,-0.15236,-0.12923,-0.045019,0.12212,-0.034108,-0.23741
0.19306,-0.14156,-0.12824,0.18183,-0.092291,0.088981,-0.023548,0.22656,0.23638,0.18406
0.20292,-0.0081354,0.11023,0.048606,-0.072057,0.10605,0.22659,0.23206,0.12138,0.13169
-0.16671,-0.095913,-0.12583,0.17607,0.23182,0.1845,-0.066746,0.19791,0.1794,0.0035325
0.17036,0.24691,-0.18409,-0.16137,-0.20325,-0.16767,0.050546,0.11923,0.032307,-0.0041782
-0.13337,0.16173,0.19252,-0.082929,-0.039127,0.015907,0.10855,0.19127,0.19301,-0.13138
0.039636,0.18874,-0.20856,0.19729,0.13775,-0.23009,0.080302,0.19385,-0.002618,0.0034052
-0.13869,-0.19337,0.051971,-0.16543,0.1048,-0.13428,0.096024,-0.077152,0.23713,0.010879
-0.024054,0.0388,0.086823,0.066151,-0.22417,-0.21484,-0.24689,0.081386,0.21072,0.17158
-0.21559,-0.21221,0.18808,-0.1096,0.072258,-0.093264,0.13163,0.18539,-0.097138,-0.20506
-0.00082328,0.14716,0.11031,0.16767,0.114,-0.22695,-0.038393,0.0070898,-0.18083,0.055219
0.18341,-0.07424,0.059551,0.13566,-0.15872,-0.11994,0.078707,-0.21252,0.059365,0.016123
0.19337,0.20099,-0.098032,0.19477,-0.10784,0.0019853,-0.14115,-0.13698,0.12005,0.033001
-0.18453,0.22949,0.18837,0.22988,0.043508,-0.19242,-0.098678,0.080949,0.11537,0.026081
0.201,-0.058297,0.02759,-0.025237,0.053073,0.13555,-0.21908,0.043406,-0.038785,-0.23715
-0.026908,-0.14344,0.065174,-0.21406,-0.21875,0.23059,0.2222,0.067602,-0.10053,-0.21457
-0.21589,0.053387,-0.05813,0.068112,0.13243,-0.22473,0.059251,0.2046,-0.2387,-0.12919
0.23233,-0.092917,0.019886,-0.10614,0.15946,0.010817,-0.0069868,0.23761,0.21236,-0.12963
0.04629,-0.19034,-0.01887,0.11275,-0.24726,0.017626,-0.10974,0.047859,0.032426,0.12408
0.11264,-0.24267,0.1323,0.18574,-0.095103,-0.19856,-0.19385,0.071732,0.13516,0.053052
-0.069552,-0.10855,0.045642,0.1005,0.1188,-0.14096,0.1374,0.1016,0.062705,0.08716
0.24003,-0.22972,-0.13342,-0.032381,0.15638,0.046278,-0.21491,0.12655,0.066924,-0.1455
-0.12748,-0.053791,0.17517,0.16582,0.225,-0.060684,0.15195,0.22528,-0.0054687,-0.17599
0.083942,0.048694,0.10176,0.01899,0.23525,0.034983,-0.069051,0.13212,-0.1987,-0.014807
0.14494,-0.20991,-0.039439,-0.23575,-0.027275,-0.18526,0.025746,-0.11589,-0.020181,-0.017483
0.20802,0.13682,-0.17955,0.11903,-0.16445,0.11698,0.19301,-0.073149,-0.074575,0.18744
0.18949,0.17388,0.070866,-0.2351,-0.0032191,-0.16978,0.1126,0.23221,0.06657,-0.12895
-0.10115,0.13645,0.21264,0.0096069,-0.23667,-0.099663,0.018804,-0.15987,0.084795,-0.24066
0.062918,-0.14882,0.13202,0.22264,0.24847,-0.040218,0.15023,0.23983,-0.11867,-0.012217
0.24358,-0.11432,0.050893,-0.15821,0.20346,0.11469,-0.0448,-0.021107,0.0090878,0.21921
-0.055348,0.026441,-0.14217,-0.1898,0.2375,-0.15679,-0.2169,-0.0049247,0.12233,0.13882
0.16124,-0.045212,0.21051,0.10609,0.20836,0.14298,-0.0069027,-0.014029,-0.22428,-0.0060845
0.21164,0.24352,0.1679,-0.076657,0.017186,-0.20495,-0.030159,-0.02561,0.033188,0.079524
-0.021382,-0.21691,-0.015129,-0.14694,-0.19481,-0.10235,0.0042462,-0.2352,0.033016,-0.066929
0.074859,-0.055792,0.16636,0.21805,-0.028642,-0.028114,0.17859,0.07416,0.12474,0.11798
-0.18046,0.022722,-0.13351,0.030123,-0.15233,-0.034051,0.24451,-0.18859,0.029434,-0.03237
0.16964,0.21244,-0.17276,0.14219,-0.14427,0.21228,-0.15907,-0.10735,-0.20937,-0.22877
0.23656,0.071619,-0.049101,0.014244,-0.22422,-0.20908,-0.13397,-0.23056,-0.093881,0.21022
-0.18538,-0.039355,-0.043032,-0.059241,0.016277,-0.23476,0.073682,-0.040802,-0.026772,0.15889
-0.17643,-0.010503,0.0035394,0.11216,0.23811,0.01611,-0.20688,0.041931,-0.070638,0.10851
-0.2065,0.24019,-0.1525,-0.13721,-0.021817,-0.15282,-0.17505,-0.0045995,-0.17095,-0.011586
0.16246,-0.17665,0.23475,0.14506,0.095342,-0.047583,-0.162,0.13163,-0.12197,-0.051784
-0.18285,0.024002,0.08596,-0.18044,-0.16885,0.070988,0.10759,0.1095,-0.21742,0.13087
0.22272,-0.13378,-0.11154,0.19113,-0.19945,0.11661,0.15135,0.074571,-0.13037,0.19423
0.10431,0.2075,0.022644,-0.16448,-0.016614,0.15068,0.23444,-0.20362,0.1163,-0.11443
-0.17702,0.062808,0.093599,0.14051,0.24603,-0.21083,-0.15843,-0.059364,-0.16799,-0.099087
0.12775,-0.11349,0.038049,-0.095185,-0.24841,0.11515,-0.071924,-0.072444,0.0053617,-0.0063442
-0.23966,0.1998,0.10304,0.23619,0.22491,0.083391,0.01902,0.20629,-0.19114,-0.095644
-0.11892,0.24366,-0.2164,-0.042448,0.043454,-0.16704,0.19562,0.19066,-0.062811,-0.19348
0.13519,0.21349,0.13546,0.17539,0.011521,-0.21239,-0.17149,0.039861,-0.059673,-0.026149
0.14354,-0.20169,-0.054702,0.056949,0.19477,0.0877,-0.15186,0.049727,0.18876,0.046278
-0.057109,0.14243,-0.04269,-0.14801,0.13153,0.13405,-0.22468,0.052921,0.012052,-0.2016
-0.058834,-0.0045932,-0.15604,-0.090602,0.10967,-0.071704,0.15679,0.19034,-0.1153,-0.21681
0.040155,0.12515,-0.15602,0.1775,-0.14168,-0.016361,-0.093514,0.10554,0.20303,-0.1927
0.049298,0.20996,0.018144,-0.1298,-0.0075592,-0.068802,-0.15875,0.11159,-0.22587,-0.067393
0.21078,-0.067528,-0.20971,0.11354,0.18863,4.9544e-05,0.085485,0.0087747,0.12674,-0.1254
-0.15357,-0.22713,0.14001,0.23896,-0.19857,0.076255,-0.065283,-0.085015,0.22584,-0.18529
0.20003,-0.021819,0.024304,0.20496,0.20751,-0.04686,0.20262,-0.04237,-0.034833,0.16252
0.1144,-0.21497,0.10627,0.20784,-0.15944,-0.15276,0.00086291,-0.19518,0.11099,0.17326
-0.20769,-0.14768,0.19988,0.20122,0.22087,0.15679,0.14899,-0.006598,-0.026386,0.04313
-0.021139,0.24507,-0.24225,-0.12933,-0.1574,-0.052205,-0.15243,0.24139,-0.019571,0.081447
-0.11818,-0.19991,-0.18851,-0.086715,-0.17148,-0.207,-0.11099,-0.14922,-0.076581,-0.061473
-0.19239,-0.077545,-0.089834,-0.24384,0.067073,0.01809,-0.026371,0.027109,-0.039712,0.028362
-0.10789,-0.063004,0.21957,-0.050315,0.0019667,0.018408,-0.037678,0.20001,-0.13736,-0.068817
0.14017,0.064214,0.10114,-0.2325,-0.18074,-0.042207,-0.14624,0.20423,0.15203,0.24335
0.041534,-0.14229,0.05666,-0.049276,0.11644,-0.082767,-0.13359,-0.09108,-0.065846,-0.064082
-0.12179,0.18003,0.19519,-0.16459,-0.10347,0.043406,-0.11687,-0.17139,-0.15122,0.18897
0.010285,0.14366,0.2012,-0.23225,-0.20187,0.14956,-0.03547,-0.013209,0.15207,0.18776
-0.10019,0.092367,-0.13182,-0.082765,-0.089496,0.22249,-0.12181,-0.03329,0.12101,-0.07574
-0.084412,0.025054,0.0098822,0.23599,0.20279,0.0332,0.018979,0.0065276,-0.20761,0.097294
-0.024969,0.053976,-0.11878,-0.10614,-0.19903,-0.078825,-0.0063778,-0.029544,0.18322,-0.074441
-0.082239,-0.105,0.049278,-0.059527,-0.0013768,0.2379,-0.18878,-0.10114,-0.056442,-0.11067
0.20067,0.15929,0.18853,0.2243,-0.090814,0.051933,0.24592,0.1771,-0.054435,-0.011015
-0.014613,0.12701,0.20418,0.081386,0.0243,0.068717,0.20211,-0.08011,0.23378,0.020639
-0.13327,-0.12522,-0.025809,-0.17858,0.068357,0.20021,-0.22926,0.16607,0.20636,-0.10695
-0.077423,-0.065476,0.19917,0.054782,0.056294,-0.22784,-0.14518,0.13237,-0.12168,0.059875
-0.10461,-0.042322,0.22819,-0.081669,-0.0028379,-0.060584,-0.069472,0.16512,-0.20391,0.038774
-0.18067,0.10167,0.091619,-0.22283,-0.18089,-0.042723,0.096296,0.24293,0.16579,-0.21989
0.094981,-0.18441,-0.23748,-0.16399,-0.031471,0.022799,0.232,-0.057935,0.062393,0.21797
-0.24644,-0.16828,-0.14825,0.04344,-0.15432,-0.1098,-0.19687,0.18227,-0.18192,-0.20934
-0.11385,0.13081,0.22663,0.2186,-0.23286,-0.21157,-0.021963,0.016487,0.11511,0.21431
0.012838,-0.0078582,0.037302,0.11683,-0.11617,-0.084206,0.21693,-0.0455,0.19825,-0.21022
-0.18561,-0.027416,-0.22853,0.23305,0.11395,0.1238,0.044689,0.18556,0.23663,-0.15066
-0.050023,-0.1705,-0.02424,-0.10573,-0.11228,0.17451,0.20277,0.19573,0.018108,0.22564
0.16672,-0.03359,-0.20036,-0.025957,-0.051245,0.024693,0.074045,0.20511,0.036635,0.016013
-0.1022,0.05195,-0.20918,-0.24867,-0.03111,-0.076951,-0.21192,0.21205,-0.1588,-0.068612
-0.19326,-0.06399,0.1245,0.18926,0.24696,-0.054643,0.16794,-0.16158,-0.11017,0.23776
0.074312,-0.22788,-0.1499,0.054575,-0.20247,0.10299,-0.051763,0.061561,0.21324,0.080747
0.20814,0.050015,0.24424,0.17561,-0.11772,0.17252,-0.18496,0.24197,0.061497,-0.18633
-0.099347,-0.21956,-0.16579,0.093829,0.17125,-0.18108,-0.049493,0.20818,0.15721,0.022176
0.15742,-0.1471,-0.1268,-0.0055392,0.087968,-0.090515,-0.23686,-0.24194,0.15472,-0.046924
0.22739,0.068902,-0.033394,-0.049098,0.2012,0.0035307,0.21711,-0.0153,-0.11945,0.034588
0.0025695,-0.2378,-0.18058,0.17005,0.19407,0.035438,0.22065,-0.19953,-0.21604,0.21606
0.072597,-0.22895,0.012478,-0.079814,0.077946,0.10499,0.218,0.036787,0.17043,0.15867
-0.10759,0.098055,0.037369,0.066821,-0.22923,0.2161,-0.10831,-0.20463,0.22488,0.070046
-0.014985,-0.22909,-0.0043447,0.094347,-0.026439,-0.088697,0.091332,0.12313,0.0056626,0.034396
-0.16517,-0.072102,-0.14716,0.14371,-0.1799,-0.024444,-0.059345,-0.021913,0.2387,-0.22102
-0.080529,0.23248,-0.09667,0.028441,0.016546,-0.14014,0.019211,-0.17078,-0.031625,0.22568
-0.15124,-0.20814,0.15588,-0.10214,-0.11189,-0.24477,-0.072996,0.22818,0.069275,0.025328
-0.23347,0.046311,0.08768,-0.065983,0.11279,-0.12624,0.18439,0.2241,-0.14672,-0.010013
0.22916,-0.034676,0.10924,-0.042703,0.19317,-0.24449,0.11539,0.044465,-0.040698,0.037735
-0.20938,-0.17862,-0.046088,0.030604,-0.19635,0.18257,0.19792,0.05414,-0.055391,-0.21298
0.18169,0.1099,0.037509,0.18302,0.078202,0.031324,0.145,0.047271,-0.22095,-0.030576
-0.12723,0.011813,0.2423,-0.23844,0.11876,-0.23362,0.021642,-0.23422,0.025256,-0.063322
0.13586,0.24193,0.22525,-0.060824,0.033029,0.11969,0.18695,0.12917,-0.18109,0.17807
-0.0091422,0.1154,-0.088233,-0.02347,-0.19706,-0.18217,0.19175,0.23994,-0.034157,0.12256
0.181,-0.1049,0.13003,-0.025312,-0.13868,-0.14171,-0.19691,-0.11589,0.16915,0.10231
-0.042441,0.032922,0.2316,-0.19031,0.12488,-0.2381,-0.032768,-0.15296,-0.061189,0.14795
0.075581,0.10899,0.18497,-0.067795,0.2278,-0.18572,-0.13139,-0.12685,-0.20708,-0.15396
0.19241,0.092502,-0.24665,-0.025954,0.19931,-0.054423,-0.17636,0.1931,-0.040271,0.24776
-0.16957,0.2133,0.060817,-0.058874,-0.1415,0.049888,-0.21565,0.24134,-0.1591,-0.0945
0.1929,-0.1931,-0.1247,0.1344,-0.043967,0.057848,-0.10301,0.16372,0.024826,0.02473
0.16557,-0.16378,0.094906,-0.16684,0.11937,-0.13606,-0.015145,-0.14133,-0.081829,-0.17996
0.16967,-0.030193,-0.040317,0.17333,-0.10096,0.046799,-0.10694,-0.067431,0.05825,0.16055
0.10782,0.080321,0.11596,-0.06893,0.045476,-0.12473,0.059915,-0.21458,-0.10541,0.088608
0.054666,0.14005,-0.13779,0.16917,-0.010043,-0.072692,0.026824,0.18813,-0.24534,-0.20747
-0.10026,0.16693,0.11493,0.071352,0.081759,0.0013336,0.059233,0.0085496,0.16376,0.039768
0.12252,0.12637,0.047721,-0.20794,-0.01366,0.064799,0.23993,0.21828,-0.040351,-0.20003
-0.01501,-0.16594,-0.17616,-0.12107,0.079146,-0.13893,-0.17258,-0.20906,0.22069,-0.16364
-0.15179,-0.010181,-0.071151,-0.015825,0.19085,-0.010071,-0.24397,0.063849,-0.19842,0.099196
0.031592,0.023254,0.24877,0.036125,0.12022,-0.21528,-0.032873,0.19752,-0.083561,-0.18969
0.024554,-0.16711,0.061666,-0.048149,-0.042769,-0.097233,0.01646,0.11925,-0.02686,-0.064856
-0.1887,-0.061664,-0.13728,-0.098993,0.17169,0.19265,0.019351,-0.14078,-0.018847,0.23926
-0.13602,0.06897,0.15973,0.01753,0.20326,0.15288,-0.19507,0.023288,-0.23671,0.036043
-0.058822,0.10533,0.042464,0.15074,-0.04904,0.12272,0.05255,0.18088,0.19604,0.21484
-0.21448,-0.21113,-0.059507,0.14417,0.20361,0.032178,0.081247,0.03648,0.0024449,-0.14156
0.20341,0.17203,0.15264,-0.22448,0.13717,0.19654,0.14173,0.032427,0.17951,0.14937
0.045731,0.14369,-0.2358,-0.060696,-0.059087,0.22032,0.2029,-0.00037165,0.099665,-0.21215
-0.15017,0.050699,-0.12457,-0.11297,0.00055061,-0.07306,0.15677,-0.073927,-0.15868,-0.047184
0.072638,-0.18049,-0.10851,0.1704,0.015009,-0.21237,0.1265,-0.11071,0.2194,-0.047107
-0.068151,-0.18974,0.16679,-0.12648,0.092828,-0.055982,-0.10987,-0.18769,0.11622,-0.032809
0.0049569,0.059392,-0.12464,-0.0093095,-0.10149,0.162,-0.067134,-0.17899,0.011054,0.054026
-0.066892,0.24135,-0.15141,0.033011,0.022711,-0.13173,0.12899,-0.22087,0.00035952,-0.033789
-0.053217,0.16236,0.22279,-0.12659,-0.066165,-0.24709,0.087742,-0.0080481,0.16171,0.16609
-0.11885,0.23304,-0.16466,-0.22345,-0.24959,0.13224,0.10474,-0.011489,-0.13768,-0.10116
-0.046752,-0.13787,0.16131,0.15461,-0.15503,0.21433,0.099966,0.059147,0.022524,-0.031695
-0.12533,-0.12492,-0.19275,-0.03923,0.19867,-0.21154,-0.097214,-0.14834,0.014064,-0.016249
-0.0236,0.22461,-0.11182,-0.11652,0.15273,0.10233,0.094273,-0.24729,0.20511,-0.24
-0.12962,0.20822,0.13346,0.12226,0.054173,0.10438,-0.06196,0.22197,-0.19394,0.22901
-0.025323,-0.23798,0.24922,-0.23431,-0.16981,0.049208,-0.10076,-0.065127,-0.076444,-0.0083218
0.054761,-0.13466,-0.20553,-0.11675,0.047739,-0.040333,0.19355,0.094383,0.15913,0.073416
-0.10835,0.22722,-0.11046,-0.20962,-0.009792,0.065695,0.24603,0.054786,-0.14065,-0.00099017
-0.18017,0.12421,-0.15303,-0.013599,-0.20559,-0.17301,-0.18736,0.208,-0.0077352,-0.22557
-0.045127,-0.208,-0.085767,-0.16152,-0.04148,-0.18411,-0.22515,-0.12323,-0.21528,0.22974
0.17456,0.19691,-0.20479,0.04005,0.041309,0.16991,-0.11789,-0.20569,0.036367,-0.033012
0.13971,-0.23806,0.077294,-0.090807,-0.11134,-0.19927,-0.19624,-0.1521,-0.15534,-0.097384
-0.24049,-0.20848,-0.17943,-0.074664,0.034976,0.10978,-0.22617,0.11144,0.11834,-0.052702
-0.079042,0.1959,-0.16508,-0.008007,0.16215,-0.01234,0.065306,0.11648,-0.12494,-0.046145
-0.13885,-0.10497,-0.13001,0.067254,-0.05856,0.15719,0.12588,-0.12535,0.24495,0.092381
0.19008,0.0058059,0.029567,0.02645,0.088896,-0.22297,-0.13366,-0.24964,-0.18963,0.15095
0.015233,-0.081721,-0.048456,-0.19862,-0.017394,0.044636,-0.012545,0.22454,-0.16809,-0.05273
0.22875,-0.16735,-0.072468,0.22514,-0.061793,-0.0076814,-0.18518,0.087921,-0.24902,-0.077271
-0.16242,0.22829,0.21017,-0.077948,-0.18427,-0.12601,0.090581,0.1008,0.060932,-0.23843
0.10481,0.11968,-0.23247,-0.087621,-0.036727,0.083717,-0.12385,0.061556,0.22363,0.22385
0.088663,-0.076303,-0.20157,-0.16961,0.12479,0.043164,0.09762,-0.14376,0.16727,0.090025
0.23364,0.05454,0.22098,0.22523,-0.099846,-0.090459,-0.048793,-0.12521,-0.21179,0.1302
0.037101,-0.091448,0.072742,-0.1094,-0.18616,0.0097941,0.17487,0.13335,0.15377,0.24243
0.2368,0.14819,-0.076926,-0.062913,0.23899,0.11149,-0.11267,-0.22729,0.23688,0.016821
0.098883,-0.059745,0.18957,-0.021784,0.02349,0.13194,0.042145,0.046354,-0.20136,0.14593
-0.22689,-0.159,-0.16545,-0.047746,-0.2039,0.24931,0.16854,-0.19908,0.24313,0.030756
0.12504,0.043436,0.051122,0.13564,-0.02969,-0.072709,-0.18028,-0.18361,-0.041315,0.070996
0.045878,-0.055775,-0.23062,0.059511,-0.094312,-0.24908,-0.052686,-0.14054,-0.090405,-0.11465
-0.2278,-0.13994,-0.20883,0.22853,-0.085123,0.21887,0.099336,0.039105,-0.044639,-0.1422
0.082344,0.19155,-0.122,0.24154,0.18676,-0.19629,0.20632,-0.064696,-0.1352,0.18357
-0.089091,0.1519,-0.24094,-0.0078569,-0.17254,0.0038681,-0.15424,0.0084719,-0.12866,0.096481
0.20491,0.054233,-0.12758,-0.086858,-0.067734,0.10822,-0.072687,0.095488,0.16977,-0.15552
-0.23784,0.14947,0.075834,0.076688,0.020565,-0.23713,0.019445,-0.10534,-0.13607,0.20447
-0.23894,0.15508,0.21173,0.21195,0.2292,-0.21559,0.12358,0.13404,-0.14048,-0.13554
-0.03107,-0.21302,-0.12487,-0.049164,-0.077243,-0.051837,0.10982,-0.084136,0.20519,-0.078747
0.07988,0.20987,0.098587,-0.20412,0.070494,0.20109,-0.11585,-0.22432,0.097971,0.10739
0.066973,0.08059,0.12758,0.24694,0.031503,0.026007,-0.1993,-0.0083592,0.19873,0.13139
0.22355,-0.070414,-0.13723,-0.092258,0.16078,-0.24027,-0.22838,0.030719,0.041319,-0.23148
0.1794,0.14862,-0.2362,0.1611,-0.15123,-0.17833,-0.18738,0.12715,-0.17422,-0.053791
0.2279,-0.21035,0.19233,-0.21827,0.076602,-0.031304,0.039598,-0.15102,0.062858,-0.24664
-0.05115,-0.081349,-0.14938,-0.17301,0.081451,-0.23878,0.20074,-0.070726,0.10121,0.04117
-0.013839,-0.04673,0.00045044,0.24592,-0.083923,-0.053488,0.23574,0.044471,0.11939,-0.11711
0.22486,0.053218,0.037384,0.15544,0.15659,-0.1852,-0.17336,-0.13619,0.18736,0.19872
0.1398,0.15582,-0.015827,-0.22532,-0.029033,0.089388,-0.060465,0.19107,-0.10571,-0.13464
0.10411,-0.16841,-0.030001,0.11472,0.082072,-0.18066,-0.21618,-0.098712,0.011247,-0.025715
-0.10178,0.096053,-0.20747,0.011732,0.096277,0.18876,-0.10332,0.1635,-0.10807,0.088901
-0.17966,0.1837,0.00073697,-0.20451,-0.054667,0.017726,-0.090555,-0.08772,0.10127,-0.16426
0.20831,-0.10181,0.077364,-0.19242,-0.10769,0.12414,0.033606,0.20493,-0.1298,0.02913
0.081836,0.0067722,-0.14086,-0.23608,0.027819,-0.016222,0.12947,0.10419,0.23635,0.12374
0.23602,-0.14745,0.061528,0.060601,-0.1152,0.21134,0.11391,-0.015461,0.10197,-0.069526
-0.16597,0.15688,0.11946,-0.064051,0.12488,0.16025,-0.16556,-0.11879,-0.0023929,-0.11167
-0.22581,0.15612,0.09503,0.21188,-0.06977,-0.1824,-0.24252,0.1525,-0.17753,-0.10796
-0.059136,0.058241,0.10961,0.048037,0.10577,-0.15605,0.0028051,-0.22631,-0.23102,0.042266
-0.16216,0.19397,-0.0081124,0.23177,0.15912,0.05713,0.052642,0.053618,-0.20186,0.012556
-0.046497,-0.08642,-0.20959,-0.16898,0.0017206,-0.1484,0.072173,-0.14005,-0.067472,0.071277
-0.23056,0.23546,-0.018408,0.048072,0.052686,-0.017803,0.025956,0.17438,0.19126,0.059518
-0.18162,-0.20815,0.070751,0.028972,0.1607,-0.030483,-0.061942,-0.12386,0.23198,-0.030328
-0.041682,-0.14185,0.15701,0.13598,-0.17312,0.0099645,0.033039,-0.10944,-0.22926,0.095156
0.21448,0.068933,0.2015,0.1358,-0.14535,-0.029937,0.096796,0.079165,-0.047523,0.20756
-0.10053,0.080685,-0.0077548,0.063244,-0.096013,-0.14451,0.1165,0.072986,-0.14203,-0.029224
0.22851,-0.10971,-0.10937,0.21231,-0.09279,-0.038545,-0.19853,-0.2485,-0.17107,0.042856
0.031657,0.24395,0.088526,-0.039978,0.075662,0.24421,-0.019928,0.029523,-0.20945,0.23528
0.065437,0.19771,0.012562,-0.21382,0.20543,0.098626,-0.091557,0.06052,0.013854,-0.0038105
0.026434,-0.19791,0.056254,0.0038423,-0.087364,0.19696,0.13695,-0.09672,-0.18704,-0.11562
-0.087189,-0.013486,-0.048279,-0.13372,-0.0093454,0.24201,-0.21094,-0.22965,-0.20349,0.1646
-0.22162,-0.17625,0.23957,-0.22804,-0.017748,-0.0030812,0.20509,0.071178,-0.05416,-0.040913
0.22192,0.16543,0.20565,0.24347,0.2334,0.034814,-0.00461,-0.22887,-0.10065,0.15123
0.0971,-0.16209,-0.11532,0.17646,0.18872,0.22916,-0.24448,0.1959,-0.16435,-0.20097
0.24701,-0.12049,0.021543,0.012049,-0.098195,0.11476,0.13713,-0.2247,0.14647,0.061097
-0.24545,-0.013435,0.18912,-0.23458,-0.039849,0.058437,-0.11797,0.14551,-0.085742,-0.059777
-0.082973,-0.22918,0.19321,0.24673,0.088602,-0.11937,0.041809,-0.23211,0.14962,0.013639
0.05846,-0.083011,0.24596,-0.020075,0.15317,0.17159,0.24156,0.049194,0.046288,0.14234
-0.14073,-0.2118,-0.15695,-0.015818,-0.16967,-0.024032,-0.016196,-0.068502,-0.11258,0.020537
-0.019198,-0.19807,0.11289,-0.20427,-0.14685,-0.058519,0.18362,0.028929,0.16471,-0.023098
-0.012587,0.074332,0.092847,-0.065899,-0.23478,-0.15566,0.036228,0.22874,-0.048156,-0.14124
-0.035885,0.13934,-0.20075,-0.24356,-0.18801,0.17637,-0.14527,0.23419,-0.13755,0.040961
0.00072631,0.16697,-0.21082,0.0063015,-0.052472,-0.012513,-0.15746,-0.21613,0.14694,-0.025021
-0.061388,0.0016706,-0.23282,0.013542,-0.12455,0.17453,0.083539,-0.21517,0.10029,0.032972
-0.12253,0.11977,-0.094097,-0.1904,-0.11086,0.087737,-0.12294,0.23329,0.011483,-0.20144
0.18415,-0.00090581,0.099321,0.19699,0.11222,-0.18036,0.17371,-0.20003,-0.21902,0.2238
0.19836,-0.10937,-0.15697,-0.23357,0.20993,-0.1512,-0.23208,-0.16188,0.027952,0.16355
-0.13452,0.054222,-0.24681,-0.11454,0.079532,-0.025107,0.23286,-0.0036731,-0.18307,-0.21833
0.18159,0.018919,-0.049422,-0.013054,-0.21685,-0.13513,-0.090825,0.053926,0.017866,0.11759
-0.10148,0.20063,0.18953,0.022326,0.14206,0.10314,0.17894,-0.10962,-0.10223,0.20804
0.15899,-0.033147,-0.23522,-0.20578,-0.16311,0.20282,-0.23728,-0.051623,-0.23907,-0.22682
-0.13536,0.088434,0.13161,0.14082,-0.22324,-0.21715,-0.052025,0.074268,-0.21306,-0.028164
0.084765,-0.12637,0.14508,-0.16753,0.24904,0.054841,0.064449,-0.0082624,0.042089,0.16364
